,,,-00.000014440000,  -5.60000,
,,,-00.000014420000,  -6.00000,
,,,-00.000014400000,  -5.60000,
,,,-00.000014380000,  -6.00000,
,,,-00.000014360000,  -5.60000,
,,,-00.000014340000,  -6.40000,
,,,-00.000014320000,  -6.00000,
,,,-00.000014300000,  -6.40000,
,,,-00.000014280000,  -6.40000,
,,,-00.000014260000,  -6.80000,
,,,-00.000014240000,  -6.80000,
,,,-00.000014220000,  -6.40000,
,,,-00.000014200000,  -7.20000,
,,,-00.000014180000,  -6.80000,
,,,-00.000014160000,  -6.80000,
,,,-00.000014140000,  -6.80000,
,,,-00.000014120000,  -7.60000,
,,,-00.000014100000,  -7.20000,
,,,-00.000014080000,  -7.20000,
,,,-00.000014060000,  -7.20000,
,,,-00.000014040000,  -7.60000,
,,,-00.000014020000,  -8.00000,
,,,-00.000014000000,  -8.40000,
,,,-00.000013980000,  -7.60000,
,,,-00.000013960000,  -7.60000,
,,,-00.000013940000,  -8.40000,
,,,-00.000013920000,  -8.40000,
,,,-00.000013900000,  -8.00000,
,,,-00.000013880000,  -8.80000,
,,,-00.000013860000,  -8.40000,
,,,-00.000013840000,  -8.40000,
,,,-00.000013820000,  -8.80000,
,,,-00.000013800000,  -8.80000,
,,,-00.000013780000,  -8.80000,
,,,-00.000013760000,  -9.20000,
,,,-00.000013740000,  -8.80000,
,,,-00.000013720000,  -9.20000,
,,,-00.000013700000,  -9.60000,
,,,-00.000013680000, -10.00000,
,,,-00.000013660000,  -9.60000,
,,,-00.000013640000,  -9.60000,
,,,-00.000013620000,  -9.60000,
,,,-00.000013600000, -10.00000,
,,,-00.000013580000, -10.00000,
,,,-00.000013560000, -10.00000,
,,,-00.000013540000, -10.00000,
,,,-00.000013520000, -10.40000,
,,,-00.000013500000, -10.80000,
,,,-00.000013480000, -10.40000,
,,,-00.000013460000, -10.80000,
,,,-00.000013440000, -11.20000,
,,,-00.000013420000, -10.80000,
,,,-00.000013400000, -10.80000,
,,,-00.000013380000, -11.20000,
,,,-00.000013360000, -11.60000,
,,,-00.000013340000, -11.60000,
,,,-00.000013320000, -11.60000,
,,,-00.000013300000, -11.60000,
,,,-00.000013280000, -11.20000,
,,,-00.000013260000, -11.60000,
,,,-00.000013240000, -11.60000,
,,,-00.000013220000, -11.60000,
,,,-00.000013200000, -10.80000,
,,,-00.000013180000,  -9.20000,
,,,-00.000013160000,  -9.20000,
,,,-00.000013140000,  -9.20000,
,,,-00.000013120000, -10.00000,
,,,-00.000013100000, -10.40000,
,,,-00.000013080000, -10.00000,
,,,-00.000013060000, -10.00000,
,,,-00.000013040000, -10.40000,
,,,-00.000013020000, -10.40000,
,,,-00.000013000000, -10.40000,
,,,-00.000012980000, -10.40000,
,,,-00.000012960000, -10.80000,
,,,-00.000012940000, -10.80000,
,,,-00.000012920000, -10.80000,
,,,-00.000012900000, -10.80000,
